dummy_field	id_set_1	name_set_1	id_set_2	name_set_2
1.0	136174	id_189977	123390	id_172221
1.0	149927	id_208986	2428	id_3463
1.0	52419	id_74542	52412	id_74535
1.0	87173	id_123157	43050	id_61485
1.0	251178	id_348706	251131	id_348659
1.0	248974	id_345762	61308	id_87310
1.0	85161	id_120508	85106	id_120449
1.0	30135	id_42884	30118	id_42867
1.0	27262	id_38576	27253	id_38567
0.925	204835	id_284397	142503	id_198701
1.0	177339	id_246768	88312	id_124594
1.0	190213	id_264215	101585	id_142050
1.0	81888	id_116327	81882	id_116321
1.0	185120	id_257444	185017	id_257335
1.0	121217	id_169158	121193	id_169134
1.0	101339	id_141768	8273	id_12241
1.0	185685	id_258135	185601	id_258045
1.0	161164	id_224740	158899	id_221598
1.0	224269	id_311286	224217	id_311233
1.0	74704	id_106321	74613	id_106221
1.0	3220	id_4789	3218	id_4787
1.0	204991	id_284570	38869	id_55585
1.0	228900	id_316992	161474	id_225069
1.0	74907	id_106603	17107	id_24755
1.0	168217	id_234410	166693	id_232299
1.0	243921	id_338648	211233	id_293428
1.0	211686	id_294157	211662	id_294128
1.0	105149	id_146939	105088	id_146878
1.0	173467	id_241675	173455	id_241663
1.0	239088	id_331755	239065	id_331729
1.0	139254	id_194057	92863	id_130010
1.0	149065	id_207862	11753	id_17030
1.0	139271	id_194125	7334	id_11039
1.0	49756	id_70992	49754	id_70989
1.0	139271	id_194125	7333	id_11036
1.0	95049	id_132742	95020	id_132713
1.0	90143	id_126790	90116	id_126763
1.0	207603	id_288195	207381	id_287951
0.92	215954	id_300369	168060	id_234157
0.885	149243	id_208065	149167	id_207984
1.0	145793	id_203174	44987	id_64215
1.0	211686	id_294157	211669	id_294139
0.905	199957	id_277777	199947	id_277757
1.0	203210	id_282165	104858	id_146561
1.0	233454	id_323479	172572	id_240418
1.0	209061	id_290299	59328	id_84449
1.0	230616	id_319300	127111	id_177391
1.0	180929	id_251401	30611	id_43596
1.0	247540	id_343525	247477	id_343460
0.92	139271	id_194125	77487	id_109902
1.0	4361	id_6619	4340	id_6583
1.0	36024	id_51693	36017	id_51680
1.0	139258	id_194068	105767	id_147825
1.0	165811	id_231018	165400	id_230510
1.0	99650	id_139223	99638	id_139183
1.0	180950	id_251434	122299	id_170652
1.0	152512	id_212609	34021	id_48375
1.0	53058	id_75409	53050	id_75390
1.0	53058	id_75409	53053	id_75401
1.0	33331	id_47252	33329	id_47250
0.96	132235	id_184460	132224	id_184449
1.0	233930	id_324343	56971	id_81239
1.0	209684	id_291137	2273	id_3294
0.98	116767	id_162934	52203	id_74199
0.955	165734	id_230938	165445	id_230561
1.0	94868	id_132546	94753	id_132428
1.0	248950	id_345657	231076	id_319968
1.0	86609	id_122250	83620	id_118424
0.935	209615	id_291056	45585	id_65069
1.0	178252	id_247870	171665	id_239281
1.0	203872	id_283066	203870	id_283064
0.985	151724	id_211468	99734	id_139401
1.0	185415	id_257836	185370	id_257786
1.0	234810	id_325929	234804	id_325922
1.0	216627	id_301244	216626	id_301243
1.0	224950	id_312098	107408	id_150114
1.0	36111	id_51781	36090	id_51760
1.0	139271	id_194125	7262	id_10793
1.0	122561	id_171010	98980	id_138382
1.0	46769	id_66954	46563	id_66748
0.97	252343	id_350214	196343	id_272988
1.0	91041	id_127805	20562	id_29638
1.0	113458	id_158362	93088	id_130318
1.0	139271	id_194125	7279	id_10842
1.0	209434	id_290784	209422	id_290772
1.0	192185	id_267311	74908	id_106621
1.0	188570	id_261934	188565	id_261925
0.96	260548	id_361681	77358	id_109753
1.0	255522	id_354336	227355	id_315047
1.0	256645	id_355831	256623	id_355809
1.0	162968	id_227299	162845	id_227166
1.0	109351	id_152583	109295	id_152526
1.0	209434	id_290784	209431	id_290781
1.0	241826	id_335847	241814	id_335835
1.0	226171	id_313519	225818	id_313157
1.0	116895	id_163111	116890	id_163105
1.0	67703	id_95744	46876	id_67073
1.0	104458	id_146132	104437	id_146107
1.0	29404	id_41751	20562	id_29638
1.0	204290	id_283690	86609	id_122250
1.0	139885	id_195150	91817	id_128925
0.94	171983	id_239652	143199	id_199794
1.0	247914	id_344136	47813	id_68227
1.0	120104	id_167526	115394	id_160992
0.885	260155	id_361284	47333	id_67746
1.0	140454	id_196077	140453	id_196076
1.0	98494	id_137597	98493	id_137594
1.0	104665	id_146361	91980	id_129103
1.0	259241	id_359992	141025	id_196826
1.0	102038	id_142636	92270	id_129417
1.0	230062	id_318545	12844	id_18528
1.0	124301	id_173420	119493	id_166733
1.0	242848	id_337203	7075	id_10562
1.0	178664	id_248385	178516	id_248237
1.0	113524	id_158428	113460	id_158364
1.0	36987	id_53086	36982	id_53081
1.0	240835	id_334311	240802	id_334262
0.935	32920	id_46729	29515	id_41873
0.98	236481	id_328501	221050	id_307142
1.0	92270	id_129417	80381	id_114250
1.0	146763	id_204571	146747	id_204555
1.0	195291	id_271399	195278	id_271386
1.0	236480	id_328500	56709	id_80929
0.93	198963	id_276500	91871	id_128979
0.91	79668	id_113230	66072	id_93492
0.91	79668	id_113230	66070	id_93490
1.0	25448	id_36313	25417	id_36279
0.995	235808	id_327622	230269	id_318807
1.0	146763	id_204571	146738	id_204546
1.0	168400	id_234674	71929	id_102148
1.0	77375	id_109773	46019	id_65679
1.0	62350	id_88626	31720	id_45274
0.915	227196	id_314838	144658	id_201713
1.0	119476	id_166649	17116	id_24769
1.0	74912	id_106625	61960	id_88168
1.0	84856	id_120156	84825	id_120125
1.0	252597	id_350530	252596	id_350528
0.88	236870	id_328894	107005	id_149468
0.985	161716	id_225435	137300	id_191508
1.0	211017	id_293162	183185	id_254740
1.0	93550	id_130888	93546	id_130884
1.0	178928	id_248663	34019	id_48352
1.0	84135	id_119030	83998	id_118887
1.0	84135	id_119030	83992	id_118881
1.0	64644	id_91605	64633	id_91592
1.0	84135	id_119030	83990	id_118879
1.0	1980	id_2887	1975	id_2879
1.0	67703	id_95744	46819	id_67009
0.965	109769	id_153131	99882	id_139583
1.0	169429	id_236231	141485	id_197520
1.0	161231	id_224822	15757	id_22764
1.0	64644	id_91605	64641	id_91601
1.0	224414	id_311433	173036	id_241024
1.0	237261	id_329309	124648	id_173888
1.0	2343	id_3364	2269	id_3290
1.0	60130	id_85601	60118	id_85589
1.0	249750	id_346829	249675	id_346749
1.0	249750	id_346829	249676	id_346750
0.995	220876	id_306962	178611	id_248332
1.0	253072	id_351211	253043	id_351182
1.0	84135	id_119030	83975	id_118864
1.0	168656	id_235058	168529	id_234931
1.0	84160	id_119055	84087	id_118977
1.0	84160	id_119055	84086	id_118976
1.0	122289	id_170633	14003	id_20177
1.0	84160	id_119055	84082	id_118972
1.0	84160	id_119055	84080	id_118970
1.0	189816	id_263626	177048	id_246408
1.0	235437	id_326915	39221	id_56029
0.925	92618	id_129765	70936	id_100203
1.0	165227	id_230196	165086	id_230055
1.0	240798	id_334255	165608	id_230742
0.92	236754	id_328778	193631	id_269177
1.0	230786	id_319541	165437	id_230550
1.0	244676	id_339716	218747	id_304014
1.0	184240	id_256405	102176	id_142790
1.0	84135	id_119030	83959	id_118847
1.0	84135	id_119030	83958	id_118846
1.0	84135	id_119030	83957	id_118845
1.0	114271	id_159534	114020	id_159269
1.0	84135	id_119030	83951	id_118839
1.0	84135	id_119030	83950	id_118838
1.0	73111	id_104151	73086	id_104124
1.0	84135	id_119030	83955	id_118843
1.0	84135	id_119030	83954	id_118842
1.0	119780	id_167052	119776	id_167046
1.0	84160	id_119055	84067	id_118957
1.0	151197	id_210821	151188	id_210783
1.0	201990	id_280590	201984	id_280578
1.0	84160	id_119055	84064	id_118954
1.0	64288	id_91088	60963	id_86802
1.0	222117	id_308419	222098	id_308400
1.0	214568	id_298446	214567	id_298445
1.0	114271	id_159534	114035	id_159284
1.0	84135	id_119030	83963	id_118851
1.0	84135	id_119030	83962	id_118850
1.0	84135	id_119030	83961	id_118849
0.95	142004	id_198183	141951	id_198128
1.0	216224	id_300754	18051	id_26285
1.0	84160	id_119055	84057	id_118947
1.0	36110	id_51780	36070	id_51740
1.0	241617	id_335583	104144	id_145669
0.925	140006	id_195317	109122	id_152347
1.0	84160	id_119055	84053	id_118943
1.0	207501	id_288086	207272	id_287831
1.0	186903	id_259624	177547	id_246982
1.0	84160	id_119055	84051	id_118941
1.0	139249	id_194040	1965	id_2864
0.935	216219	id_300744	161099	id_224665
1.0	87635	id_123778	87481	id_123616
1.0	213008	id_296044	212927	id_295963
1.0	174714	id_243452	46089	id_65893
1.0	100043	id_139817	99926	id_139689
1.0	117567	id_163943	117527	id_163902
1.0	113966	id_159215	113942	id_159191
1.0	257523	id_357292	193419	id_268962
1.0	185983	id_258517	185905	id_258436
1.0	84160	id_119055	84043	id_118933
1.0	84135	id_119030	83949	id_118837
1.0	249955	id_347122	233626	id_323774
1.0	92780	id_129927	92219	id_129366
1.0	161523	id_225122	12993	id_18722
1.0	201151	id_279508	200714	id_279062
1.0	172534	id_240302	172330	id_240096
1.0	84160	id_119055	84036	id_118926
1.0	149028	id_207825	11745	id_17022
0.905	196712	id_273442	196688	id_273415
1.0	217332	id_302140	217023	id_301829
1.0	84160	id_119055	84034	id_118924
1.0	81961	id_116401	46346	id_66284
1.0	149917	id_208976	2392	id_3427
0.97	217049	id_301856	80127	id_113885
0.97	217049	id_301856	80124	id_113882
1.0	145354	id_202580	78076	id_111161
1.0	62094	id_88323	3373	id_5038
0.975	30361	id_43234	30353	id_43226
1.0	36701	id_52642	36690	id_52628
1.0	114093	id_159344	113942	id_159191
1.0	132579	id_184998	119476	id_166649
1.0	138246	id_192639	138224	id_192617
1.0	256065	id_355032	164173	id_228816
1.0	89640	id_126208	89625	id_126190
1.0	94823	id_132499	40434	id_57646
1.0	80381	id_114250	69865	id_98535
1.0	210714	id_292606	206396	id_286448
1.0	89640	id_126208	89639	id_126207
1.0	114093	id_159344	113966	id_159215
1.0	46375	id_66362	27336	id_38724
1.0	197724	id_274954	197708	id_274938
0.96	178834	id_248555	165429	id_230539
0.885	218174	id_303312	198186	id_275506
1.0	129712	id_181129	123291	id_172117
1.0	232902	id_322867	37428	id_53737
1.0	238002	id_330313	7964	id_11806
1.0	236917	id_328941	236878	id_328902
1.0	258171	id_358293	212371	id_295119
1.0	50469	id_71880	46066	id_65816
1.0	177273	id_246699	177110	id_246521
1.0	178946	id_248751	161460	id_225052
0.945	210965	id_293110	183074	id_254629
0.92	224764	id_311883	70422	id_99427
1.0	236917	id_328941	236829	id_328853
1.0	149047	id_207844	11710	id_16987
1.0	193626	id_269169	66634	id_94301
1.0	46363	id_66328	31431	id_44875
1.0	121166	id_169107	121164	id_169105
1.0	206766	id_287001	166067	id_231427
1.0	91391	id_128381	91380	id_128370
1.0	116969	id_163193	23597	id_33788
1.0	77901	id_110792	77774	id_110467
1.0	84202	id_119098	83990	id_118879
0.98	43125	id_61564	40444	id_57710
1.0	111907	id_156175	111844	id_156110
1.0	236917	id_328941	236808	id_328832
1.0	84202	id_119098	83992	id_118881
1.0	210714	id_292606	206350	id_286396
1.0	103042	id_144004	103041	id_144003
1.0	107297	id_149943	26478	id_37650
1.0	99213	id_138637	99204	id_138627
1.0	84202	id_119098	83998	id_118887
1.0	59501	id_84650	59416	id_84551
1.0	239551	id_332329	239416	id_332191
1.0	171896	id_239560	7315	id_10955
1.0	190419	id_264718	31065	id_44392
0.96	132235	id_184460	132188	id_184412
1.0	69858	id_98527	15754	id_22761
1.0	84202	id_119098	83962	id_118850
1.0	84202	id_119098	83961	id_118849
1.0	84202	id_119098	83963	id_118851
0.915	119487	id_166689	50324	id_71734
1.0	136140	id_189942	84013	id_118903
1.0	228238	id_316121	7299	id_10903
0.955	244237	id_338999	50507	id_71918
1.0	216113	id_300566	216112	id_300565
1.0	169198	id_235897	169131	id_235830
1.0	84202	id_119098	83975	id_118864
1.0	175801	id_244867	7314	id_10952
1.0	62168	id_88397	6959	id_10351
1.0	180739	id_251058	180738	id_251057
1.0	175614	id_244654	37387	id_53693
1.0	239899	id_332857	181293	id_251833
1.0	255805	id_354664	255673	id_354529
1.0	260579	id_361724	100714	id_140804
1.0	122064	id_170275	29015	id_41170
1.0	235171	id_326508	22006	id_31562
1.0	111759	id_155982	95033	id_132726
1.0	258171	id_358293	212307	id_295055
0.89	219588	id_305220	140832	id_196538
1.0	201417	id_279805	201282	id_279666
1.0	96312	id_134405	96275	id_134366
1.0	64053	id_90798	64046	id_90791
1.0	7314	id_10952	3015	id_4543
1.0	211868	id_294397	4823	id_7239
1.0	161173	id_224749	56535	id_80664
0.89	219588	id_305220	140820	id_196525
1.0	136296	id_190139	45025	id_64254
0.96	47789	id_68203	33013	id_46822
1.0	226165	id_313513	226011	id_313353
1.0	198650	id_276105	29030	id_41185
1.0	59195	id_84299	59181	id_84284
1.0	132940	id_185432	132725	id_185203
1.0	161020	id_224582	25179	id_35858
1.0	64855	id_91952	64825	id_91922
1.0	143429	id_200067	143360	id_199992
1.0	244463	id_339296	201259	id_279642
1.0	94761	id_132436	94752	id_132426
1.0	170919	id_238209	170788	id_238077
1.0	202423	id_281155	191665	id_266538
1.0	219588	id_305220	140800	id_196504
1.0	188650	id_262101	88539	id_124862
0.93	245727	id_341248	245706	id_341227
0.9	180843	id_251260	110216	id_153885
1.0	114093	id_159344	113906	id_159154
0.97	92167	id_129305	22858	id_32793
1.0	112689	id_157233	46053	id_65760
0.915	252299	id_350109	252242	id_350033
1.0	186727	id_259447	186564	id_259284
0.97	114362	id_159626	62094	id_88323
1.0	29999	id_42733	29961	id_42681
1.0	185564	id_258008	185547	id_257990
1.0	183230	id_254830	178927	id_248662
1.0	64053	id_90798	64009	id_90754
0.905	25227	id_35920	17095	id_24737
1.0	226312	id_313661	226282	id_313631
1.0	164076	id_228672	6986	id_10380
1.0	224902	id_312021	224747	id_311866
1.0	64053	id_90798	64035	id_90780
1.0	179029	id_248846	179004	id_248821
1.0	92865	id_130012	92301	id_129448
1.0	145820	id_203205	25179	id_35858
1.0	143466	id_200112	82012	id_116452
1.0	165597	id_230729	165383	id_230493
0.9	82914	id_117499	15748	id_22755
1.0	129181	id_180241	129144	id_180204
1.0	226165	id_313513	226045	id_313387
1.0	135763	id_189297	117858	id_164311
1.0	167286	id_233073	167050	id_232836
1.0	74274	id_105592	74199	id_105517
1.0	64053	id_90798	64029	id_90774
1.0	90287	id_126955	90285	id_126953
0.91	64053	id_90798	64027	id_90772
1.0	111759	id_155982	85668	id_121039
0.965	180086	id_250216	144757	id_201825
1.0	235783	id_327597	230252	id_318790
1.0	45054	id_64293	4729	id_7103
0.95	188300	id_261500	188288	id_261488
1.0	105758	id_147771	3302	id_4889
1.0	125833	id_175486	125831	id_175484
1.0	109227	id_152456	109201	id_152430
0.965	232220	id_321991	165411	id_230521
1.0	92007	id_129130	31067	id_44394
1.0	260537	id_361670	163964	id_228536
1.0	7306	id_10931	7263	id_10795
1.0	14492	id_20794	14462	id_20764
1.0	251581	id_349167	251577	id_349162
0.97	114362	id_159626	27740	id_39577
1.0	77902	id_110823	62194	id_88423
1.0	243918	id_338645	211263	id_293463
1.0	176220	id_245423	124304	id_173423
1.0	176220	id_245423	124303	id_173422
1.0	176220	id_245423	124306	id_173425
1.0	88779	id_125141	88500	id_124818
1.0	176220	id_245423	124305	id_173424
1.0	85615	id_120986	85281	id_120632
1.0	203918	id_283112	203904	id_283098
1.0	243918	id_338645	211261	id_293461
1.0	176220	id_245423	124307	id_173426
1.0	203218	id_282174	203217	id_282172
1.0	109136	id_152361	48016	id_68530
1.0	70770	id_99975	70768	id_99973
1.0	131223	id_183153	36619	id_52556
1.0	219042	id_304393	219035	id_304386
1.0	79255	id_112681	62705	id_89144
1.0	209497	id_290903	209469	id_290861
1.0	118337	id_165030	33384	id_47326
1.0	46017	id_65674	46016	id_65664
1.0	57658	id_82068	32130	id_45756
1.0	85496	id_120864	85483	id_120850
1.0	67285	id_95274	67284	id_95270
1.0	208015	id_288797	7341	id_11054
1.0	57658	id_82068	32141	id_45767
1.0	57238	id_81572	57232	id_81566
1.0	208015	id_288797	7337	id_11044
0.945	158517	id_221144	139781	id_194984
0.92	104759	id_146455	32018	id_45641
1.0	196898	id_273703	196879	id_273684
1.0	84284	id_119410	84282	id_119407
1.0	131156	id_183084	36522	id_52459
1.0	207519	id_288104	207502	id_288087
1.0	155708	id_217227	26522	id_37694
1.0	165055	id_230024	165047	id_230016
1.0	48632	id_69466	48627	id_69459
1.0	14490	id_20792	14478	id_20780
1.0	228552	id_316505	228551	id_316504
1.0	100706	id_140796	34331	id_49092
1.0	165436	id_230549	155708	id_217227
1.0	236666	id_328689	236539	id_328560
1.0	79379	id_112835	13387	id_19282
1.0	243425	id_338056	49771	id_71020
1.0	206029	id_286000	205985	id_285955
1.0	190438	id_264745	17115	id_24766
1.0	103693	id_145043	103638	id_144986
1.0	217315	id_302123	123002	id_171781
1.0	55408	id_78919	17276	id_24980
0.93	168028	id_234122	168018	id_234112
1.0	103693	id_145043	103637	id_144985
1.0	227287	id_314946	226959	id_314590
1.0	234731	id_325819	234644	id_325732
1.0	227287	id_314946	226952	id_314582
1.0	171658	id_239274	117859	id_164312
1.0	125264	id_174753	46426	id_66508
1.0	235727	id_327541	230218	id_318756
1.0	5112	id_7599	5086	id_7571
1.0	88796	id_125158	88795	id_125157
0.905	203140	id_282067	33835	id_48076
1.0	152770	id_212932	152754	id_212916
1.0	250741	id_348085	250738	id_348082
1.0	112823	id_157492	102348	id_143052
1.0	116450	id_162600	110275	id_153944
1.0	183898	id_255797	183893	id_255789
1.0	246321	id_342010	246313	id_342002
1.0	107415	id_150147	98144	id_137049
1.0	186462	id_259152	90053	id_126687
1.0	65265	id_92471	65144	id_92345
1.0	200892	id_279247	200835	id_279188
1.0	97184	id_135733	29712	id_42260
1.0	103693	id_145043	103662	id_145010
0.965	71560	id_101283	71559	id_101282
1.0	84202	id_119098	83949	id_118837
1.0	71560	id_101283	71558	id_101281
1.0	217062	id_301869	186589	id_259309
1.0	251078	id_348606	251075	id_348603
1.0	198918	id_276455	190201	id_264171
1.0	235391	id_326845	122955	id_171711
1.0	230481	id_319145	229807	id_318215
1.0	84202	id_119098	83957	id_118845
1.0	84202	id_119098	83959	id_118847
1.0	242853	id_337213	114373	id_159653
1.0	84202	id_119098	83958	id_118846
1.0	257547	id_357362	161012	id_224573
1.0	84202	id_119098	83951	id_118839
1.0	84202	id_119098	83950	id_118838
1.0	84202	id_119098	83955	id_118843
1.0	84202	id_119098	83954	id_118842
1.0	91877	id_128985	9510	id_13963
1.0	176124	id_245278	176071	id_245211
1.0	225993	id_313335	225681	id_313019
1.0	226665	id_314173	226362	id_313761
1.0	117755	id_164200	7811	id_11641
1.0	26900	id_38138	26883	id_38101
1.0	131221	id_183151	36611	id_52548
0.91	28158	id_40081	28155	id_40078
1.0	105403	id_147257	55243	id_78672
1.0	102337	id_143015	32079	id_45704
1.0	51714	id_73435	51706	id_73427
1.0	210425	id_292228	210284	id_292069
1.0	163624	id_228167	114001	id_159250
0.97	223344	id_310015	174537	id_243273
1.0	251499	id_349054	251440	id_348995
1.0	251499	id_349054	251444	id_348999
1.0	125582	id_175185	125575	id_175178
0.985	31746	id_45301	31723	id_45277
0.95	154935	id_215905	154869	id_215836
1.0	10512	id_15270	10481	id_15239
0.925	204835	id_284397	142265	id_198461
1.0	191096	id_265637	191005	id_265529
1.0	80659	id_114558	80620	id_114519
0.93	220583	id_306547	107637	id_150514
1.0	161157	id_224731	132579	id_184998
1.0	190436	id_264742	161394	id_224985
1.0	214573	id_298451	214570	id_298448
1.0	7306	id_10931	7250	id_10768
1.0	118613	id_165584	91048	id_127812
1.0	214703	id_298643	214699	id_298639
0.905	136163	id_189966	107191	id_149668
0.955	158894	id_221592	40432	id_57620
1.0	145356	id_202582	78072	id_111157
0.97	136215	id_190027	114362	id_159626
0.955	242829	id_337155	226643	id_314151
1.0	86606	id_122234	55410	id_78930
1.0	186563	id_259283	30774	id_43833
1.0	108298	id_151432	8183	id_12119
1.0	47777	id_68191	7696	id_11526
0.935	136957	id_191067	136860	id_190970
0.975	142801	id_199020	142768	id_198975
1.0	184143	id_256307	27170	id_38482
1.0	71820	id_101775	71813	id_101763
1.0	103035	id_143997	18844	id_27300
1.0	237051	id_329075	236555	id_328576
1.0	246720	id_342475	33326	id_47247
1.0	257540	id_357339	155597	id_217022
1.0	14033	id_20208	14008	id_20182
1.0	71895	id_101895	71784	id_101716
0.93	144942	id_202010	90871	id_127621
1.0	174939	id_243721	174921	id_243703
1.0	232990	id_322965	177599	id_247043
1.0	118240	id_164886	118110	id_164742
1.0	210737	id_292629	206364	id_286410
1.0	190577	id_264927	190547	id_264896
1.0	227503	id_315204	227452	id_315149
1.0	235163	id_326495	92432	id_129579
1.0	164173	id_228816	155117	id_216281
1.0	227355	id_315047	90871	id_127621
1.0	209432	id_290782	209416	id_290766
1.0	84540	id_119753	84530	id_119743
1.0	176305	id_245519	128530	id_179383
1.0	233064	id_323041	232996	id_322971
1.0	172010	id_239679	155600	id_217061
0.92	144918	id_201986	32126	id_45752
1.0	108253	id_151334	108211	id_151270
1.0	163624	id_228167	3168	id_4736
1.0	214824	id_298776	214716	id_298667
1.0	184020	id_256053	16259	id_23444
1.0	189109	id_262645	189097	id_262632
1.0	246191	id_341829	246189	id_341825
1.0	23654	id_33845	23574	id_33751
1.0	222173	id_308479	115360	id_160955
1.0	214304	id_298062	126656	id_176554
1.0	46065	id_65813	18449	id_26817
1.0	34284	id_48936	34283	id_48934
1.0	181579	id_252166	181576	id_252163
1.0	236917	id_328941	236708	id_328731
1.0	237489	id_329626	117072	id_163321
1.0	142666	id_198865	142354	id_198550
1.0	252451	id_350349	252369	id_350243
1.0	44972	id_64185	44970	id_64182
1.0	193373	id_268876	184199	id_256363
0.955	171894	id_239558	37469	id_53785
1.0	132935	id_185427	132846	id_185332
1.0	77760	id_110426	62540	id_88874
0.97	178911	id_248642	84192	id_119088
1.0	93570	id_130908	93474	id_130809
0.915	167079	id_232865	62403	id_88681
1.0	247922	id_344188	51608	id_73297
1.0	29823	id_42533	29776	id_42485
1.0	232469	id_322293	232324	id_322142
1.0	161164	id_224740	120469	id_168127
0.97	156525	id_218390	94887	id_132565
1.0	118888	id_166020	12083	id_17549
0.92	247344	id_343228	105363	id_147216
1.0	69215	id_97566	22554	id_32452
1.0	236917	id_328941	236718	id_328741
1.0	114978	id_160500	114971	id_160493
1.0	85506	id_120874	85497	id_120865
0.895	232312	id_322130	171887	id_239551
1.0	186901	id_259622	177563	id_246998
1.0	252276	id_350067	252256	id_350047
1.0	86041	id_121556	86039	id_121554
1.0	163672	id_228215	118019	id_164644
1.0	48212	id_68853	9629	id_14091
1.0	50731	id_72199	50704	id_72171
1.0	135622	id_189126	82914	id_117499
1.0	210688	id_292569	206406	id_286459
0.955	222454	id_308861	117174	id_163467
1.0	32009	id_45632	3373	id_5038
0.95	226632	id_314138	204297	id_283707
1.0	102038	id_142636	3425	id_5136
1.0	94027	id_131518	94012	id_131503
1.0	65036	id_92175	65028	id_92167
1.0	32130	id_45756	15754	id_22761
1.0	216236	id_300783	123588	id_172420
1.0	123289	id_172115	104108	id_145619
1.0	216235	id_300782	113053	id_157826
0.955	160841	id_224377	152253	id_212273
1.0	211047	id_293192	183186	id_254741
1.0	66091	id_93516	27170	id_38482
1.0	165204	id_230173	165073	id_230042
1.0	49252	id_70235	49245	id_70228
1.0	118240	id_164886	118176	id_164814
1.0	226963	id_314595	226891	id_314514
1.0	247284	id_343146	247277	id_343138
1.0	62848	id_89311	62816	id_89279
1.0	233106	id_323083	118622	id_165611
1.0	79379	id_112835	13437	id_19375
0.975	93611	id_130959	39414	id_56249
1.0	211864	id_294392	27323	id_38690
1.0	249556	id_346505	226234	id_313583
1.0	176305	id_245519	128513	id_179366
1.0	176305	id_245519	128512	id_179365
1.0	236917	id_328941	236789	id_328813
1.0	119782	id_167057	119777	id_167047
1.0	165204	id_230173	165059	id_230028
1.0	211864	id_294392	27318	id_38684
1.0	248152	id_344481	248146	id_344475
1.0	10780	id_15652	10722	id_15594
1.0	219988	id_305789	63934	id_90679
1.0	90630	id_127302	90396	id_127064
0.93	192753	id_268056	104656	id_146352
0.96	234977	id_326309	72466	id_102953
1.0	249196	id_346093	249153	id_346050
1.0	133398	id_186118	133394	id_186114
1.0	249196	id_346093	249171	id_346068
1.0	109051	id_152263	109047	id_152259
1.0	155099	id_216159	86610	id_122260
1.0	169105	id_235804	169071	id_235770
1.0	151700	id_211432	68228	id_96358
0.885	124855	id_174252	31130	id_44499
1.0	98732	id_138005	98710	id_137983
1.0	136278	id_190111	136136	id_189938
1.0	244674	id_339714	218748	id_304015
1.0	248152	id_344481	248114	id_344443
1.0	43723	id_62296	9547	id_14005
1.0	61917	id_88125	61898	id_88106
1.0	153337	id_213717	153332	id_213712
1.0	255586	id_354405	161517	id_225115
1.0	194839	id_270756	194744	id_270640
1.0	197789	id_275019	197779	id_275009
1.0	212582	id_295415	62302	id_88536
1.0	142689	id_198888	142197	id_198393
0.89	220644	id_306614	177	id_179
1.0	184627	id_256863	2803	id_4167
1.0	172746	id_240725	172739	id_240718
0.885	165963	id_231207	137606	id_191905
1.0	215183	id_299331	215175	id_299323
1.0	248152	id_344481	248102	id_344431
0.96	132256	id_184481	132176	id_184400
0.91	144443	id_201489	70431	id_99436
0.98	43132	id_61574	17105	id_24752
1.0	235699	id_327513	230200	id_318738
1.0	75471	id_107380	29513	id_41871
1.0	222690	id_309187	222613	id_309110
1.0	242244	id_336369	93610	id_130958
0.955	46242	id_66168	46241	id_66167
1.0	178820	id_248541	178482	id_248203
1.0	180948	id_251431	31433	id_44884
1.0	50500	id_71911	3287	id_4867
1.0	50498	id_71909	18451	id_26822
1.0	50438	id_71848	30807	id_43922
1.0	97876	id_136621	97866	id_136611
1.0	97876	id_136621	97865	id_136610
1.0	245038	id_340285	139241	id_194013
1.0	239924	id_332919	112629	id_157080
1.0	239927	id_332950	181246	id_251786
1.0	106752	id_149106	106727	id_149073
1.0	85615	id_120986	85139	id_120483
1.0	64836	id_91933	64812	id_91908
1.0	87118	id_123102	43054	id_61489
1.0	107317	id_150004	7272	id_10829
1.0	172245	id_239976	140706	id_196407
1.0	127324	id_177707	127311	id_177694
1.0	71801	id_101748	71789	id_101724
1.0	207592	id_288184	207463	id_288041
1.0	235437	id_326915	29682	id_42148
1.0	56657	id_80821	56648	id_80812
1.0	216214	id_300735	189819	id_263630
1.0	248017	id_344294	247957	id_344234
0.995	223394	id_310065	20655	id_29731
1.0	260262	id_361391	171848	id_239512
1.0	129278	id_180431	27064	id_38376
1.0	216199	id_300704	107281	id_149903
0.88	257333	id_356786	180964	id_251450
1.0	143729	id_200393	143637	id_200297
1.0	192185	id_267311	171896	id_239560
1.0	71801	id_101748	71771	id_101701
1.0	57848	id_82282	57787	id_82221
1.0	59654	id_84929	52282	id_74401
1.0	26648	id_37820	15193	id_21970
1.0	186425	id_259105	90064	id_126698
1.0	248017	id_344294	247988	id_344265
1.0	227410	id_315105	227409	id_315104
1.0	50155	id_71514	50005	id_71364
1.0	101162	id_141496	101156	id_141490
1.0	211183	id_293361	203122	id_282047
1.0	166870	id_232641	166863	id_232634
1.0	234394	id_325254	223980	id_310891
1.0	147547	id_205536	147512	id_205500
1.0	100708	id_140798	100645	id_140735
1.0	143434	id_200073	143351	id_199982
1.0	189416	id_262977	63854	id_90569
1.0	216223	id_300753	156545	id_218485
1.0	23741	id_33932	23570	id_33747
0.92	191336	id_266054	69022	id_97360
1.0	149422	id_208346	149421	id_208344
1.0	159489	id_222261	25201	id_35880
1.0	77383	id_109781	30633	id_43648
1.0	40793	id_58163	40759	id_58115
1.0	120894	id_168693	120890	id_168689
1.0	84838	id_120138	84824	id_120124
